Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,SKU6781,32.545796894773204,36,337,6604.0020664481035,Female,48,11,45,4,Carrier C,3.687764135676839,Supplier 5,Chennai,13,820,25,61.458288293138665,Pending,3.8801397287705948,Road,Route A,855.0918173971717
skincare,SKU6782,35.28277394004347,51,428,2746.695555701203,Non-binary,12,28,69,1,Carrier C,5.086987812905642,Supplier 2,Kolkata,20,603,26,86.32786475261541,Fail,0.0186075676310149,Rail,Route C,997.4134501331946
cosmetics,SKU6783,51.46162017626123,87,825,7704.5085286708145,Male,38,1,50,5,Carrier A,4.155792390721371,Supplier 1,Mumbai,14,737,9,21.15344001483511,Fail,3.42813040134089,Sea,Route C,558.720874433346
skincare,SKU6784,63.20630316371128,33,8,4549.754338093527,Unknown,82,13,18,3,Carrier C,9.616155744205363,Supplier 2,Bangalore,8,458,12,89.29439599271821,Pending,2.896711494629658,Rail,Route A,677.7486469669607
skincare,SKU6785,67.17274792338618,47,18,2090.899450702609,Male,48,17,56,6,Carrier B,4.119460817022482,Supplier 1,Delhi,16,332,6,23.01911296326123,Pass,2.7191471250276207,Sea,Route A,269.8385450573297
haircare,SKU6786,54.931425033926295,7,222,4058.1589407655797,Female,100,19,7,6,Carrier A,7.860082644951364,Supplier 1,Mumbai,17,225,25,79.49928448757473,Pending,3.2725153487054426,Road,Route B,490.2999029031849
cosmetics,SKU6787,60.862740341169946,45,786,9866.465457979695,Female,47,18,61,9,Carrier B,5.837480617786852,Supplier 5,Chennai,9,601,5,15.498603887734557,Pending,2.5707827710793527,Road,Route B,363.21838188006905
haircare,SKU6788,1.6999760138659377,11,8,4232.323139207621,Unknown,69,23,37,2,Carrier A,2.6274638631882175,Supplier 5,Mumbai,30,587,16,60.10977575196056,Fail,1.9789981573419282,Sea,Route A,161.25227701521237
cosmetics,SKU6789,70.17375271718298,41,535,9504.99292151586,Female,9,1,40,7,Carrier B,5.288874020688448,Supplier 5,Bangalore,21,494,15,20.418437973313083,Pending,3.2001892595004207,Sea,Route A,103.91624796070496
haircare,SKU6790,41.18301530828845,42,610,6940.880046636043,Male,0,28,78,8,Carrier B,4.211323525741166,Supplier 5,Chennai,24,577,9,99.46610860359912,Pending,2.218216001067878,Air,Route B,538.71033393356
cosmetics,SKU6791,14.998515792561932,1,996,5226.250383690412,Unknown,60,27,37,10,Carrier A,5.475447707821871,Supplier 5,Chennai,12,884,14,99.46610860359912,Pass,1.665402817370999,Air,Route B,771.2238589901528
cosmetics,SKU6792,48.66585228358363,14,382,2212.0823408061756,Male,47,26,66,7,Carrier A,2.7122993378936857,Supplier 3,Kolkata,14,373,17,39.93359675618754,Fail,1.5510241395419326,Sea,Route A,630.2542087945479
haircare,SKU6793,49.461425282130506,75,936,8924.074692930131,Unknown,84,3,96,9,Carrier A,6.679663121229923,Supplier 2,Bangalore,9,165,16,35.6489266145037,Fail,2.0710709565759875,Rail,Route C,613.3540999625963
haircare,SKU6794,65.75376075952347,70,268,4178.326882987278,Unknown,53,15,18,6,Carrier C,6.979825076238465,Supplier 4,Delhi,19,722,26,98.75136416721102,Pass,4.4343880547296495,Air,Route C,301.3048642052678
haircare,SKU6795,87.08108371275387,26,741,1364.5716801535755,Male,26,9,1,6,Carrier A,5.289536575252588,Supplier 5,Mumbai,13,504,19,38.41246332230098,Pending,1.412041562972718,Road,Route B,799.5613648055441
skincare,SKU6796,16.187361982650152,31,268,5588.284551354207,Female,81,13,96,4,Carrier A,6.128720973893339,Supplier 3,Chennai,6,721,22,1.9529699131718417,Pending,1.7093188447848746,Air,Route B,837.1605471184298
skincare,SKU6797,57.607363661226415,39,197,2496.216749202851,Unknown,60,23,46,4,Carrier B,9.92981624527726,Supplier 3,Bangalore,14,985,8,1.0850685695870688,Fail,2.0545189883095247,Road,Route B,589.8617883342935
haircare,SKU6798,36.95607382744255,62,323,4955.576390894011,Unknown,41,24,25,7,Carrier C,5.439095413003176,Supplier 4,Kolkata,17,985,3,53.42038734321365,Pending,1.9619045563958402,Air,Route B,103.91624796070496
haircare,SKU6799,1.6999760138659377,81,514,9866.465457979695,Unknown,59,8,34,5,Carrier B,3.6865959056456292,Supplier 2,Mumbai,27,482,11,35.06925384682161,Fail,0.0186075676310149,Road,Route C,157.84613369218908
haircare,SKU6800,68.80414627074498,39,526,6995.54863458473,Male,51,1,74,4,Carrier A,1.8777298884996028,Supplier 4,Mumbai,29,474,18,48.58381384020422,Fail,3.9096847921477327,Road,Route A,482.8911721277368
cosmetics,SKU6801,74.02914749115853,40,511,9866.465457979695,Non-binary,32,16,23,9,Carrier B,4.053754799959567,Supplier 3,Bangalore,21,877,22,66.76875397436926,Pending,4.318036050892886,Air,Route B,614.8550707627888
skincare,SKU6802,45.75729398240968,86,764,7407.1980442820095,Female,43,9,36,9,Carrier B,1.1573648262186955,Supplier 2,Bangalore,14,805,18,76.77743856052626,Fail,2.91992798014047,Air,Route B,403.8199901727387
cosmetics,SKU6803,63.419110573951514,30,425,6897.999194175456,Unknown,49,1,76,1,Carrier C,3.0019549396312977,Supplier 5,Mumbai,30,536,25,26.578077905572865,Pending,1.4387123917748152,Road,Route C,382.48899174859616
haircare,SKU6804,1.6999760138659377,6,996,6790.140766918999,Female,22,26,18,6,Carrier C,3.7973660425495313,Supplier 5,Mumbai,24,867,13,27.21982133052796,Pending,4.003165828290646,Rail,Route A,504.29817193770316
haircare,SKU6805,59.11492187229002,93,721,5169.273078505771,Non-binary,96,3,68,6,Carrier A,4.088323584621349,Supplier 1,Bangalore,8,856,23,64.71648514943736,Fail,4.939255288620948,Air,Route A,312.78015060893233
haircare,SKU6806,40.4031532592212,2,466,5196.74833813302,Female,87,26,80,9,Carrier B,4.120315862724759,Supplier 4,Mumbai,11,490,7,26.766156531577852,Fail,1.2917276275711052,Road,Route A,541.4342077264257
cosmetics,SKU6807,13.788173158114262,32,558,4813.50168261901,Female,40,19,45,7,Carrier B,1.5086011689176173,Supplier 5,Mumbai,1,855,5,50.19160307969991,Pending,3.8300213479799963,Sea,Route C,972.1142071662573
skincare,SKU6808,99.1713286386242,36,519,5462.238430105147,Female,61,13,26,4,Carrier C,2.5186395214758157,Supplier 1,Mumbai,15,339,2,21.360349116335907,Pending,2.9547758148607732,Road,Route B,830.5024875645115
haircare,SKU6809,40.072916426125865,1,343,7214.207220577145,Unknown,92,19,36,4,Carrier A,4.67920739353851,Supplier 2,Chennai,15,495,24,75.77147443207504,Pending,1.6816457489810825,Rail,Route A,560.1595209895156
skincare,SKU6810,43.06522104125682,39,137,5989.072496607758,Male,67,10,46,5,Carrier C,7.839063313653018,Supplier 3,Mumbai,13,985,24,47.261257383731014,Pass,2.7416444049910837,Road,Route B,511.0928459649529
skincare,SKU6811,80.32697729703932,42,165,6587.22936814445,Unknown,5,18,26,5,Carrier C,9.055833744458777,Supplier 5,Chennai,14,373,1,69.2762417800583,Pass,1.9851446625298796,Rail,Route A,179.80098894470285
cosmetics,SKU6812,89.86336908175585,74,857,5754.184427453785,Unknown,39,19,58,2,Carrier B,1.0134865660958965,Supplier 5,Kolkata,16,573,3,99.46610860359912,Pending,1.0753577621870671,Air,Route A,594.3230808984576
skincare,SKU6813,14.094912881263312,82,872,5504.020587047542,Non-binary,65,30,96,2,Carrier B,8.364824381391047,Supplier 4,Kolkata,24,168,28,47.89705448698928,Pass,2.0664213651728627,Air,Route C,539.4708064705248
haircare,SKU6814,99.1713286386242,100,420,9866.465457979695,Non-binary,2,19,25,3,Carrier B,2.085621444506469,Supplier 4,Chennai,17,894,18,78.99940966022187,Fail,1.6163544954829554,Rail,Route A,374.9790855883318
haircare,SKU6815,1.6999760138659377,46,367,9866.465457979695,Non-binary,84,23,96,5,Carrier A,4.613795989173518,Supplier 4,Bangalore,24,414,1,63.22977880894029,Pending,1.8619310534827689,Rail,Route B,238.64433771057708
skincare,SKU6816,84.11477216447648,35,8,7975.082971737951,Male,0,22,70,9,Carrier A,7.482037606925255,Supplier 3,Bangalore,14,867,19,17.46548796253896,Pending,0.0186075676310149,Road,Route C,794.9137601949492
skincare,SKU6817,26.059869509779208,40,643,2486.9181557910856,Male,75,12,29,4,Carrier B,1.9270716683261502,Supplier 5,Kolkata,6,985,19,73.64741692918602,Pending,1.4326628111907926,Sea,Route C,609.136711518081
haircare,SKU6818,99.1713286386242,19,704,9866.465457979695,Unknown,10,6,12,6,Carrier A,1.0134865660958965,Supplier 1,Mumbai,15,410,3,58.72614806290415,Pass,2.3873963820721937,Rail,Route C,957.4477609592107
haircare,SKU6819,14.707221296827171,16,806,5759.556503214605,Female,82,11,83,7,Carrier B,1.0134865660958965,Supplier 2,Kolkata,11,727,29,29.86034603287879,Pass,2.2620903496128095,Air,Route B,731.9051336618858
skincare,SKU6820,25.956983767825097,61,338,4706.085436660565,Unknown,62,13,54,8,Carrier A,8.552991390623436,Supplier 5,Bangalore,22,878,21,42.169649994995446,Fail,0.0186075676310149,Rail,Route C,103.91624796070496
haircare,SKU6821,13.164674118632924,1,617,6332.7038800087785,Non-binary,40,9,70,5,Carrier B,6.025841241948662,Supplier 5,Bangalore,18,985,10,45.881722660121056,Pending,0.8234270325548299,Air,Route B,192.8154618090869
skincare,SKU6822,75.68418003767367,82,991,8396.693699567506,Unknown,49,25,50,10,Carrier B,6.255696053184385,Supplier 4,Chennai,16,985,2,57.227079142445234,Fail,4.939255288620948,Rail,Route B,544.2249965411357
cosmetics,SKU6823,1.6999760138659377,51,819,9153.932125511972,Male,71,12,84,8,Carrier A,2.6367366083839054,Supplier 3,Delhi,1,442,19,29.079741376036612,Fail,2.787848815595,Road,Route B,933.5643640606618
haircare,SKU6824,61.14528972068183,71,815,8071.75310032681,Non-binary,46,6,24,3,Carrier B,8.710552656836331,Supplier 5,Kolkata,10,871,14,4.459040644852649,Fail,0.0186075676310149,Sea,Route A,384.80680165339254
haircare,SKU6825,36.2603272947105,15,655,2198.091192386083,Female,32,14,79,4,Carrier A,8.20261311972778,Supplier 3,Mumbai,19,739,17,66.85638112941751,Fail,3.51027412503666,Rail,Route C,363.02000963017184
skincare,SKU6826,38.545376794227806,96,318,5128.866046935384,Non-binary,67,15,96,4,Carrier A,9.667382343272253,Supplier 4,Mumbai,18,656,7,17.745114641390728,Pending,0.939373306497139,Air,Route A,731.4987735988475
haircare,SKU6827,84.01589567765939,31,259,9866.465457979695,Male,36,18,71,9,Carrier B,9.750026857364972,Supplier 4,Bangalore,17,825,9,75.61920902931763,Pending,2.282129919249996,Air,Route A,868.3376602292842
skincare,SKU6828,10.760529678002634,100,602,2839.674545902698,Unknown,14,20,49,5,Carrier B,3.704090275515721,Supplier 3,Mumbai,25,195,18,56.336619158243316,Pass,3.814585012140121,Road,Route A,469.97377731889657
haircare,SKU6829,19.165300565828066,87,996,3885.3092389905414,Unknown,13,23,96,4,Carrier C,7.079677743304365,Supplier 5,Bangalore,30,658,11,60.20814883225327,Fail,4.632189754602766,Road,Route C,335.2857598569228
skincare,SKU6830,4.282277834273707,55,167,2440.70324005809,Female,32,23,51,6,Carrier A,4.504979170871502,Supplier 1,Bangalore,1,525,21,61.805916738897906,Pending,1.7093233629392128,Road,Route B,103.91624796070496
skincare,SKU6831,43.7418627967342,4,524,6055.527553610442,Non-binary,27,22,1,8,Carrier B,3.424434541182603,Supplier 4,Delhi,23,722,17,44.33369034722224,Pending,1.8601296805118654,Sea,Route B,349.98048151926656
haircare,SKU6832,95.93517805565392,3,894,2563.154640719136,Male,14,23,87,1,Carrier A,9.92981624527726,Supplier 4,Chennai,12,243,26,62.43470841262895,Pending,1.6562715508958687,Air,Route B,103.91624796070496
cosmetics,SKU6833,61.60137983213679,38,412,2268.9187400200153,Female,83,30,1,6,Carrier B,1.0134865660958965,Supplier 3,Mumbai,11,469,2,13.904154813407452,Fail,2.9552751691378445,Road,Route B,580.4672860126117
cosmetics,SKU6834,70.8072841655407,54,493,5265.056133729421,Non-binary,46,22,45,8,Carrier C,5.038853864738714,Supplier 5,Delhi,11,868,17,12.685183198024696,Fail,2.6654358164086087,Air,Route A,495.22007001387067
skincare,SKU6835,31.52227661704042,32,605,3615.105955251697,Non-binary,61,28,41,6,Carrier B,6.943511700557953,Supplier 1,Chennai,9,817,23,73.07850198332449,Fail,1.5096608708133892,Sea,Route B,773.9183235644743
skincare,SKU6836,80.23348094998303,20,394,3502.822285620933,Female,0,17,66,1,Carrier B,6.350906649662523,Supplier 2,Chennai,15,320,1,51.24250829770384,Pending,1.8251306285092768,Sea,Route C,190.58375293635908
skincare,SKU6837,39.801424049337456,52,760,6539.1181695137275,Non-binary,14,22,17,7,Carrier B,5.939038689586756,Supplier 2,Chennai,30,408,1,10.850024217289587,Pass,1.2246630852158213,Road,Route A,630.9004171062484
skincare,SKU6838,55.757870136789904,51,150,6406.122411223616,Female,69,25,82,4,Carrier A,8.309400200880319,Supplier 5,Bangalore,17,591,10,72.42021428057217,Pass,2.5784560834777075,Road,Route A,548.9896590212513
haircare,SKU6839,10.492614231153048,57,8,6935.656785565881,Male,55,11,47,5,Carrier B,4.735355805612675,Supplier 5,Kolkata,16,985,22,10.236774055469233,Fail,0.0186075676310149,Rail,Route C,661.0597863603398
cosmetics,SKU6840,28.14705867809992,1,996,6769.73476813249,Female,49,18,2,2,Carrier B,5.978180193647378,Supplier 4,Delhi,1,459,16,59.310471101198644,Pending,2.550398620695524,Rail,Route A,129.07877164023455
skincare,SKU6841,39.368135838852226,60,436,1061.618523013288,Unknown,100,27,41,9,Carrier A,9.92981624527726,Supplier 2,Kolkata,24,671,8,67.07531986855217,Pending,0.512797142115949,Road,Route B,210.9943490233652
cosmetics,SKU6842,47.68773195141316,18,106,7639.028539665323,Non-binary,98,20,76,9,Carrier A,8.091065837256448,Supplier 5,Mumbai,17,574,8,51.501697556630575,Pending,2.071355377650256,Road,Route A,103.91624796070496
skincare,SKU6843,88.59638538135081,65,600,9041.030365242586,Non-binary,28,22,76,6,Carrier B,6.945653915152954,Supplier 4,Mumbai,14,843,22,5.803020559197812,Fail,2.133521529892664,Rail,Route B,481.3351049839412
haircare,SKU6844,68.70513103141585,26,674,6142.788510428296,Female,48,26,29,4,Carrier B,1.6314534689145037,Supplier 1,Kolkata,27,755,23,69.48808300378043,Fail,4.622199038073054,Road,Route B,448.4457515281796
cosmetics,SKU6845,83.77361097246231,84,533,6777.8357089502615,Non-binary,32,1,16,3,Carrier B,4.432541430685507,Supplier 5,Bangalore,12,516,22,25.287949450686135,Fail,0.22217925946955175,Sea,Route C,897.881647849734
skincare,SKU6846,82.04502436146555,90,441,8645.596316159987,Non-binary,14,21,85,9,Carrier C,5.453252661746914,Supplier 1,Mumbai,30,648,5,65.71422017519697,Pending,1.1809688999581542,Road,Route A,332.68034622898364
skincare,SKU6847,60.85017165402368,16,678,6742.391064700601,Female,45,21,53,5,Carrier C,6.636754606077989,Supplier 1,Kolkata,16,906,21,1.0850685695870688,Pass,0.4997725414083336,Rail,Route A,103.91624796070496
cosmetics,SKU6848,21.231737654371237,28,911,7282.410611795896,Female,63,8,61,4,Carrier B,7.262571021088205,Supplier 3,Bangalore,8,679,30,26.431539345901747,Fail,1.407628434593409,Rail,Route C,213.53351350900272
cosmetics,SKU6849,65.60661076579646,68,691,1710.597521817694,Male,54,8,18,9,Carrier A,9.217368565284275,Supplier 2,Delhi,22,985,3,41.27645829277948,Pass,1.363453509905449,Road,Route B,103.91624796070496
cosmetics,SKU6850,79.26930825020483,19,428,1061.618523013288,Male,37,24,71,8,Carrier C,4.4971284212474,Supplier 1,Chennai,22,638,20,18.085399477769766,Pending,0.382681960314047,Sea,Route B,555.6345225577154
cosmetics,SKU6851,71.92897284701164,90,411,4126.354737572154,Male,72,11,96,6,Carrier B,8.545653462658873,Supplier 5,Delhi,24,282,19,72.34033487594075,Fail,4.939255288620948,Rail,Route C,551.4761876249299
skincare,SKU6852,58.01365366232839,39,771,6554.189507620668,Female,15,13,56,4,Carrier C,5.855793978475451,Supplier 1,Chennai,28,219,26,25.73266126306748,Pending,1.8831255030987801,Rail,Route A,891.9652779343875
haircare,SKU6853,39.62953390573039,49,744,5718.691622085123,Male,71,11,76,6,Carrier B,9.731553767600222,Supplier 3,Bangalore,27,641,11,33.69928941971811,Pass,1.8361217376140118,Rail,Route A,498.83795225526524
haircare,SKU6854,73.29591543126365,60,449,8170.784468030817,Non-binary,40,13,18,6,Carrier C,1.796966759265083,Supplier 1,Chennai,21,682,8,88.76405800595623,Pass,3.910957607997719,Rail,Route A,399.9016226161087
haircare,SKU6855,4.085851135993195,1,288,9119.590190728384,Unknown,50,12,66,10,Carrier B,5.58719780573687,Supplier 5,Mumbai,19,104,6,54.96514083745218,Pending,0.40488710274336404,Road,Route A,103.91624796070496
cosmetics,SKU6856,34.09921049067239,51,8,5594.646327434289,Female,74,8,96,7,Carrier A,5.955093186094385,Supplier 1,Kolkata,30,213,6,77.64744089249334,Pass,1.395110993356897,Air,Route A,997.4134501331946
haircare,SKU6857,1.6999760138659377,18,305,5288.957329368243,Male,40,22,51,1,Carrier B,7.929721346668444,Supplier 2,Bangalore,25,485,12,1.0850685695870688,Pending,2.0488168770603754,Rail,Route B,627.7030714231836
haircare,SKU6858,60.064560699861694,34,515,9824.318507957358,Female,20,17,45,10,Carrier A,9.356424769229191,Supplier 5,Kolkata,26,575,23,68.6025435186938,Pending,3.2784990778917695,Rail,Route A,599.43143971344
haircare,SKU6859,28.507200141094433,37,964,5299.778668374573,Non-binary,81,14,96,7,Carrier A,4.955515658392992,Supplier 2,Kolkata,10,570,1,17.965392219174337,Pass,2.6658805039094267,Rail,Route B,670.1365426631291
cosmetics,SKU6860,18.23244226786153,1,233,8638.065965409649,Unknown,75,22,1,2,Carrier C,4.818318898105042,Supplier 2,Delhi,3,255,14,30.143981901287074,Fail,4.604056292184634,Rail,Route B,734.706385255495
skincare,SKU6861,18.586450550981894,1,403,4447.187262351893,Male,70,22,55,5,Carrier C,6.84789587649167,Supplier 2,Bangalore,27,821,25,33.10769476693172,Fail,1.5931688570127198,Rail,Route B,482.58618898716804
cosmetics,SKU6862,64.55088673773173,54,482,4084.2429300444783,Female,92,1,13,4,Carrier A,6.875922794561335,Supplier 5,Kolkata,22,526,11,50.798940437324546,Pass,1.5248895271670473,Road,Route B,339.48440356672523
skincare,SKU6863,30.10650924447733,78,591,4724.1950849913865,Male,39,15,52,3,Carrier A,1.0134865660958965,Supplier 4,Kolkata,30,985,12,10.462161532631917,Pending,0.32722337420724257,Sea,Route A,789.076559149427
skincare,SKU6864,88.7286104963145,35,825,4122.079421777429,Non-binary,13,20,42,6,Carrier C,4.524872663896195,Supplier 2,Chennai,30,119,19,35.986495923083794,Fail,3.2065531493698662,Rail,Route C,713.2492209812854
cosmetics,SKU6865,89.36737911080925,88,996,9069.48357708573,Female,68,25,69,10,Carrier B,7.613954174160967,Supplier 2,Bangalore,15,589,25,60.16808568407555,Pending,3.286377836078431,Air,Route C,464.7750270875476
skincare,SKU6866,62.45109001391913,61,833,8970.192618077815,Unknown,57,24,63,3,Carrier C,4.818142977049017,Supplier 1,Bangalore,20,719,8,32.6713187027767,Pending,3.0423855014325363,Sea,Route A,417.57658357619323
skincare,SKU6867,99.1713286386242,58,612,3410.978402464407,Unknown,53,25,54,3,Carrier B,4.54406760678119,Supplier 2,Mumbai,2,259,27,58.231963845203275,Pending,4.939255288620948,Road,Route C,787.3163121051371
skincare,SKU6868,96.04075633875789,73,969,5863.742718452764,Non-binary,26,20,39,7,Carrier B,4.360789766481432,Supplier 3,Mumbai,19,691,28,69.4015089196153,Pass,2.892955170382531,Air,Route B,479.8835462250394
skincare,SKU6869,24.60169127169422,51,937,3344.4252899195712,Unknown,93,28,71,2,Carrier C,1.0134865660958965,Supplier 4,Delhi,19,531,17,20.96852199825153,Fail,3.5595652442187213,Rail,Route A,249.98241933036923
skincare,SKU6870,32.815234254599986,42,617,3076.4964296517983,Female,66,30,50,6,Carrier B,4.246529422168364,Supplier 1,Delhi,27,670,12,44.78308442262684,Pass,3.6479117390702216,Road,Route C,316.8328015038588
haircare,SKU6871,24.936493527302755,59,592,4630.695515021399,Female,4,25,40,5,Carrier B,9.557305063701147,Supplier 1,Bangalore,23,518,25,14.71116792163238,Pass,2.029812090796015,Air,Route A,466.8993210677199
haircare,SKU6872,34.43150042269404,44,681,2796.2730785988124,Non-binary,89,28,71,3,Carrier A,6.000682046890681,Supplier 1,Kolkata,25,104,25,29.087218361809928,Pending,4.939255288620948,Air,Route C,728.0549687491526
